id	filename	md5	size	state
eaf99c4e-275c-491a-85ec-a6ba8c2fc743	TCGA-A8-A07E-01A-01-BS1.8abb7f07-0836-454b-9461-a86ada8f2188.svs	c80693b782c08c2c78ee7309c565987b	248270707	released
437827d6-7027-45d6-b664-0a89f1abc1f1	TCGA-A8-A07F-01A-01-BS1.288ddf7f-30dc-4fed-a4ca-18fa8172e3ee.svs	c38b5fb5aabd6918389baffc62f97023	360156085	released
5f2554f7-7140-4e0e-b028-b50d6fde5587	TCGA-A8-A07G-01A-01-BS1.77d7598e-9d52-424b-8e97-50f45155b8b7.svs	93facec1d9c6548b3557ca7232a7587d	347455741	released
8191fa1b-39a2-42fa-a059-b2cd04733190	TCGA-A8-A07I-01A-01-BSA.f3f1a0f0-5e66-4829-aa6d-c692c13a8bf8.svs	e8cbacf37973d6c90d0a9e40c3bd7e86	321025517	released
50e4b896-51c7-4e47-b66f-023d2693702e	TCGA-A8-A07J-01A-01-BS1.c9f54364-bf94-4431-9d02-8c2ec1732d02.svs	fff09988d635bc1e64e41d484c2454df	519884723	released
f913b9a2-46e0-4177-9c4a-8773660d900d	TCGA-A8-A07L-01A-01-BS1.d3dbb2ea-0d8a-4fe3-8a68-77c86ce5dd6b.svs	baf9eb9c28d141885ad151ec0f49b7b4	348051083	released
ab4c74fc-e696-473d-89ca-fc4f09ab473b	TCGA-A8-A07O-01A-01-BS1.073882c6-14ca-4b97-8992-fbfe1e9479c7.svs	3f3e2bbe6fcefb93fd911110bfded10d	522640649	released
6c9960d5-0595-4abc-86f6-905682adeec1	TCGA-A8-A07P-01A-01-BS1.4bb95702-b8db-403d-9f30-1519eb9c7b11.svs	02d9450b12535981c2eed23d4216cadb	156227965	released
9c89121a-c1db-4c3e-a711-2aca42d31c91	TCGA-A8-A07R-01A-01-BS1.12d7cbf6-6c9e-43b0-b386-4ba1a0a29e04.svs	284b430beebeb7618633b2fd23c2fe4e	696705935	released
4797ecbc-6124-442f-8df4-c2443a40f744	TCGA-A8-A07S-01A-01-BS1.84cf353c-1994-430c-9ad3-f8dfe6f72b4b.svs	6a226cb1ff9bda2b5ae12921de062e98	226595367	released
ca044f51-ce1a-433a-ae8d-8f90e382ba63	TCGA-A8-A07W-01A-01-BSA.0f13b36e-14b4-4e59-8800-2e8d86b08079.svs	c668110bb7e8f541392a7ac4c3d7e8a1	350612995	released
b7e6aa78-5272-44a9-aa40-013ea4b7a1d6	TCGA-A8-A07Z-01A-01-BS1.9ea011c8-570d-479f-9023-54ddc5fe1e04.svs	1fb741cba28e0a8f1b3535e2e915882c	179555529	released
9a4c70a3-f057-469c-a6c7-3fcec0a48f56	TCGA-A8-A082-01A-01-BS1.eb5e4053-9044-46f8-adeb-93d86318ec71.svs	017c00c5b2733348302cb16f43a68d71	535938595	released
321a3951-c6ca-4cb9-8fda-99142fdbc8db	TCGA-A8-A084-01A-02-BS2.17dfc662-eae2-414b-96c7-741071b4955b.svs	1fc87bbaa277bbfba2c3d2d3bd5f384e	244236173	released
db8ecf99-9181-4336-a503-3c50193ab5e3	TCGA-A8-A085-01A-01-BS1.6119b721-29a2-4fbc-ac0b-1091877a8b29.svs	674f6933653254487dc1bab0565f30d3	388950907	released
588332a1-7a99-43d8-a67e-917ace6b8c6d	TCGA-A8-A086-01A-01-BSA.f75d10e3-5a89-4b4f-9b40-6bca77731bb2.svs	496ae7309d1409d6ee39a15a3f66ea5d	230914093	released
b2de19e8-9eb3-435d-a475-387051094687	TCGA-A8-A08B-01A-01-BS1.cd256d6e-99c5-4b32-8bbc-7c1811004b8b.svs	15888e27f85dbf0ed3e3f5bc5e3a7add	153223861	released
9a097d9b-55b3-47d8-aa16-b313ce2f5ed1	TCGA-A8-A08C-01A-01-BS1.5330b5f5-7bcf-4ca1-8ebc-cae280221961.svs	9d431d23ed1fcd581310449eea0e0f17	150574117	released
4f0ba747-6a3f-40a4-aeb7-ff9a7d85e4d4	TCGA-A8-A08F-01A-01-BS1.efa980a8-9019-4413-94a1-72f68fe860e9.svs	be107a821ffe30d404d24a78761adb48	224088371	released
c0d9b261-6a15-4d43-91ad-95aed64c76d0	TCGA-A8-A08H-01A-01-BS1.ec8e361e-ad57-4505-8cee-f897eca575c5.svs	5f022796ff7c3c9a58ca9c324fbdfd21	353581903	released
5710cdae-7efa-441a-a71d-bf3d33e78a3b	TCGA-A8-A08I-01A-01-BS1.6a1dc7c0-efb4-45dd-b714-b4f97c92ac2f.svs	9f2f847429d31e7718525662dee6d6da	221143075	released
0a469625-b1ec-4b52-9112-a47d27589c12	TCGA-A8-A08J-01A-01-BS1.c5948da8-a676-4cbf-819c-b636c968cf46.svs	262dc0c9f4ad1bd622affbdeeecc974d	343405243	released
d535bc5c-b246-4127-978f-8d3b6d4402e1	TCGA-A8-A08O-01A-01-BS1.4d78f0ab-bbcc-469e-a381-a4e9b763fd03.svs	0b23e9b1babf2d04a63a5345d13cc856	235807703	released
ee450c38-277e-4915-aa02-54ada485a2b0	TCGA-A8-A08P-01A-01-BS1.c33472d7-2ca3-4195-a4fb-48118362da45.svs	2e847a0fe4c8c9c26f13fe5dd8330f6d	625569743	released
cb54343b-4ba9-4d6e-96eb-1a183d6a5ff3	TCGA-A8-A08R-01A-01-BS1.7d1f1daf-4f4f-4126-8b13-3febf866f042.svs	e93f5d70edd89822e9d69301950f587d	391412681	released
